Epoch,Train Loss,Trian Time,Valid Loss,Valid Time,Eval Metrics,Test Loss,Test Metrics,Test Time,Time,Test Result Dir
41,65.85117110610008,0:00:05,15.612499415874481,0:00:01,"{0: {'f1': 0.22955364568893818, 'precision': 0.1333762886597938, 'accuracy': 0.9442874040215713, 'roc_auc_score': 0.8842919637990438}, 1: {'f1': 0.9145658588721857, 'precision': 0.9083398716942817, 'accuracy': 0.926284557246246, 'roc_auc_score': 0.9256077860416981}}",15.599597662687302,"{0: {'f1': 0.22955364568893818, 'precision': 0.1333762886597938, 'accuracy': 0.9442874040215713, 'roc_auc_score': 0.8842919637990438}, 1: {'f1': 0.9145658588721857, 'precision': 0.9083398716942817, 'accuracy': 0.926284557246246, 'roc_auc_score': 0.9256077860416981}}",0:00:02,20211226_1847,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
42,65.5023096203804,0:00:05,15.592395335435867,0:00:01,"{0: {'f1': 0.2141652613827993, 'precision': 0.12274484536082474, 'accuracy': 0.9439465928910807, 'roc_auc_score': 0.8920578508117118}, 1: {'f1': 0.9126863260879599, 'precision': 0.9127705727604191, 'accuracy': 0.9241394518955113, 'roc_auc_score': 0.9228022881776002}}",15.600071132183075,"{0: {'f1': 0.2141652613827993, 'precision': 0.12274484536082474, 'accuracy': 0.9439465928910807, 'roc_auc_score': 0.8920578508117118}, 1: {'f1': 0.9126863260879599, 'precision': 0.9127705727604191, 'accuracy': 0.9241394518955113, 'roc_auc_score': 0.9228022881776002}}",0:00:02,20211226_1848,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
43,65.38482996821404,0:00:05,15.736631602048874,0:00:01,"{0: {'f1': 0.227538247566064, 'precision': 0.13176546391752578, 'accuracy': 0.9443274994486879, 'roc_auc_score': 0.8892140942306732}, 1: {'f1': 0.9132056241458386, 'precision': 0.9097706189135552, 'accuracy': 0.9248812172971672, 'roc_auc_score': 0.9238864221024068}}",15.751786291599274,"{0: {'f1': 0.227538247566064, 'precision': 0.13176546391752578, 'accuracy': 0.9443274994486879, 'roc_auc_score': 0.8892140942306732}, 1: {'f1': 0.9132056241458386, 'precision': 0.9097706189135552, 'accuracy': 0.9248812172971672, 'roc_auc_score': 0.9238864221024068}}",0:00:02,20211226_1848,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
44,64.36000537872314,0:00:05,15.536079972982407,0:00:01,"{0: {'f1': 0.22741173199888798, 'precision': 0.13176546391752578, 'accuracy': 0.9442874040215713, 'roc_auc_score': 0.8875233466144883}, 1: {'f1': 0.9136291600633915, 'precision': 0.9046476208058337, 'accuracy': 0.9257031735530563, 'roc_auc_score': 0.9253269787743162}}",15.545822322368622,"{0: {'f1': 0.22741173199888798, 'precision': 0.13176546391752578, 'accuracy': 0.9442874040215713, 'roc_auc_score': 0.8875233466144883}, 1: {'f1': 0.9136291600633915, 'precision': 0.9046476208058337, 'accuracy': 0.9257031735530563, 'roc_auc_score': 0.9253269787743162}}",0:00:02,20211226_1848,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
45,64.31736558675766,0:00:04,15.42412355542183,0:00:01,"{0: {'f1': 0.19301260022909508, 'precision': 0.10856958762886598, 'accuracy': 0.9435055431927989, 'roc_auc_score': 0.9063249025531257}, 1: {'f1': 0.9137368273803973, 'precision': 0.9044168551253058, 'accuracy': 0.9258234598344058, 'roc_auc_score': 0.9254899028909763}}",15.429204061627388,"{0: {'f1': 0.19301260022909508, 'precision': 0.10856958762886598, 'accuracy': 0.9435055431927989, 'roc_auc_score': 0.9063249025531257}, 1: {'f1': 0.9137368273803973, 'precision': 0.9044168551253058, 'accuracy': 0.9258234598344058, 'roc_auc_score': 0.9254899028909763}}",0:00:02,20211226_1848,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
46,63.95956212282181,0:00:05,15.57229259610176,0:00:01,"{0: {'f1': 0.2263626251390434, 'precision': 0.13112113402061856, 'accuracy': 0.9442272608808965, 'roc_auc_score': 0.8863142355684019}, 1: {'f1': 0.9130292397660819, 'precision': 0.9007246042368579, 'accuracy': 0.925462600990357, 'roc_auc_score': 0.9254910136162893}}",15.578287065029144,"{0: {'f1': 0.2263626251390434, 'precision': 0.13112113402061856, 'accuracy': 0.9442272608808965, 'roc_auc_score': 0.8863142355684019}, 1: {'f1': 0.9130292397660819, 'precision': 0.9007246042368579, 'accuracy': 0.925462600990357, 'roc_auc_score': 0.9254910136162893}}",0:00:02,20211226_1848,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
47,63.59357452392578,0:00:04,15.612074226140976,0:00:01,"{0: {'f1': 0.22918978912319646, 'precision': 0.1330541237113402, 'accuracy': 0.9443074517351296, 'roc_auc_score': 0.885752678155566}, 1: {'f1': 0.913720804928901, 'precision': 0.9000784603313795, 'accuracy': 0.9261642709648965, 'roc_auc_score': 0.9263841689971662}}",15.61267676949501,"{0: {'f1': 0.22918978912319646, 'precision': 0.1330541237113402, 'accuracy': 0.9443074517351296, 'roc_auc_score': 0.885752678155566}, 1: {'f1': 0.913720804928901, 'precision': 0.9000784603313795, 'accuracy': 0.9261642709648965, 'roc_auc_score': 0.9263841689971662}}",0:00:02,20211226_1848,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
48,63.157922089099884,0:00:05,15.777610778808594,0:00:01,"{0: {'f1': 0.23285398230088494, 'precision': 0.13563144329896906, 'accuracy': 0.9443876425893627, 'roc_auc_score': 0.883959890220837}, 1: {'f1': 0.911846437662004, 'precision': 0.9010938293257027, 'accuracy': 0.9243198813175357, 'roc_auc_score': 0.9241273799950338}}",15.768334776163101,"{0: {'f1': 0.23285398230088494, 'precision': 0.13563144329896906, 'accuracy': 0.9443876425893627, 'roc_auc_score': 0.883959890220837}, 1: {'f1': 0.911846437662004, 'precision': 0.9010938293257027, 'accuracy': 0.9243198813175357, 'roc_auc_score': 0.9241273799950338}}",0:00:02,20211226_1848,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
49,62.85265389084816,0:00:05,15.618569910526276,0:00:01,"{0: {'f1': 0.19829059829059828, 'precision': 0.11211340206185567, 'accuracy': 0.9435857340470319, 'roc_auc_score': 0.9007189778387353}, 1: {'f1': 0.9130073800738008, 'precision': 0.9135551760742142, 'accuracy': 0.9243800244582105, 'roc_auc_score': 0.9230067628582351}}",15.625588297843933,"{0: {'f1': 0.19829059829059828, 'precision': 0.11211340206185567, 'accuracy': 0.9435857340470319, 'roc_auc_score': 0.9007189778387353}, 1: {'f1': 0.9130073800738008, 'precision': 0.9135551760742142, 'accuracy': 0.9243800244582105, 'roc_auc_score': 0.9230067628582351}}",0:00:02,20211226_1848,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
50,62.799215108156204,0:00:05,15.455554455518723,0:00:01,"{0: {'f1': 0.22581544466127687, 'precision': 0.13047680412371135, 'accuracy': 0.9443274994486879, 'roc_auc_score': 0.8919357385907695}, 1: {'f1': 0.9129696405722928, 'precision': 0.9056168366640514, 'accuracy': 0.9250015035785168, 'roc_auc_score': 0.9244233487099917}}",15.437695235013962,"{0: {'f1': 0.22581544466127687, 'precision': 0.13047680412371135, 'accuracy': 0.9443274994486879, 'roc_auc_score': 0.8919357385907695}, 1: {'f1': 0.9129696405722928, 'precision': 0.9056168366640514, 'accuracy': 0.9250015035785168, 'roc_auc_score': 0.9244233487099917}}",0:00:02,20211226_1848,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
51,62.3247726559639,0:00:05,15.814817726612091,0:00:01,"{0: {'f1': 0.22352612461581445, 'precision': 0.12886597938144329, 'accuracy': 0.9442874040215713, 'roc_auc_score': 0.8936875342223509}, 1: {'f1': 0.9112628787345396, 'precision': 0.8960169843540868, 'accuracy': 0.9241995950361861, 'roc_auc_score': 0.9245915807037978}}",15.806414484977722,"{0: {'f1': 0.22352612461581445, 'precision': 0.12886597938144329, 'accuracy': 0.9442874040215713, 'roc_auc_score': 0.8936875342223509}, 1: {'f1': 0.9112628787345396, 'precision': 0.8960169843540868, 'accuracy': 0.9241995950361861, 'roc_auc_score': 0.9245915807037978}}",0:00:02,20211226_1848,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
52,61.809508323669434,0:00:05,15.973857998847961,0:00:01,"{0: {'f1': 0.2304915301305193, 'precision': 0.13369845360824742, 'accuracy': 0.9444477857300375, 'roc_auc_score': 0.8902796130419321}, 1: {'f1': 0.9118582569563886, 'precision': 0.8931093367794342, 'accuracy': 0.9250015035785168, 'roc_auc_score': 0.9259186436889473}}",15.989480048418045,"{0: {'f1': 0.2304915301305193, 'precision': 0.13369845360824742, 'accuracy': 0.9444477857300375, 'roc_auc_score': 0.8902796130419321}, 1: {'f1': 0.9118582569563886, 'precision': 0.8931093367794342, 'accuracy': 0.9250015035785168, 'roc_auc_score': 0.9259186436889473}}",0:00:02,20211226_1849,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
53,61.41620624065399,0:00:05,15.910982698202133,0:00:01,"{0: {'f1': 0.21935483870967742, 'precision': 0.12596649484536082, 'accuracy': 0.9442072131673382, 'roc_auc_score': 0.8966296896493907}, 1: {'f1': 0.9115381001597295, 'precision': 0.8955092998569253, 'accuracy': 0.9245003107395602, 'roc_auc_score': 0.9250087660898194}}",15.917245775461197,"{0: {'f1': 0.21935483870967742, 'precision': 0.12596649484536082, 'accuracy': 0.9442072131673382, 'roc_auc_score': 0.8966296896493907}, 1: {'f1': 0.9115381001597295, 'precision': 0.8955092998569253, 'accuracy': 0.9245003107395602, 'roc_auc_score': 0.9250087660898194}}",0:00:02,20211226_1849,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
54,61.2194607257843,0:00:04,16.39142620563507,0:00:01,"{0: {'f1': 0.24781181619256018, 'precision': 0.14594072164948454, 'accuracy': 0.9448687877147611, 'roc_auc_score': 0.8834554834575657}, 1: {'f1': 0.9086058642783983, 'precision': 0.8802787649420778, 'accuracy': 0.9230769230769231, 'roc_auc_score': 0.9255389078835475}}",16.392648994922638,"{0: {'f1': 0.24781181619256018, 'precision': 0.14594072164948454, 'accuracy': 0.9448687877147611, 'roc_auc_score': 0.8834554834575657}, 1: {'f1': 0.9086058642783983, 'precision': 0.8802787649420778, 'accuracy': 0.9230769230769231, 'roc_auc_score': 0.9255389078835475}}",0:00:02,20211226_1849,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
55,61.31765106320381,0:00:04,16.2285795211792,0:00:01,"{0: {'f1': 0.23947151114781176, 'precision': 0.1401417525773196, 'accuracy': 0.9446081674385036, 'roc_auc_score': 0.8841126749363625}, 1: {'f1': 0.9106560645509347, 'precision': 0.8959246780818757, 'accuracy': 0.9236382590565546, 'roc_auc_score': 0.9239463961554382}}",16.2513946890831,"{0: {'f1': 0.23947151114781176, 'precision': 0.1401417525773196, 'accuracy': 0.9446081674385036, 'roc_auc_score': 0.8841126749363625}, 1: {'f1': 0.9106560645509347, 'precision': 0.8959246780818757, 'accuracy': 0.9236382590565546, 'roc_auc_score': 0.9239463961554382}}",0:00:02,20211226_1849,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
56,60.86080703139305,0:00:04,15.830459892749786,0:00:01,"{0: {'f1': 0.2356194690265487, 'precision': 0.13724226804123713, 'accuracy': 0.9445881197249454, 'roc_auc_score': 0.8888933417858373}, 1: {'f1': 0.9118591982120408, 'precision': 0.9038630174920386, 'accuracy': 0.9240993564683948, 'roc_auc_score': 0.9235753352023883}}",15.82479390501976,"{0: {'f1': 0.2356194690265487, 'precision': 0.13724226804123713, 'accuracy': 0.9445881197249454, 'roc_auc_score': 0.8888933417858373}, 1: {'f1': 0.9118591982120408, 'precision': 0.9038630174920386, 'accuracy': 0.9240993564683948, 'roc_auc_score': 0.9235753352023883}}",0:00:02,20211226_1849,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
57,60.859992772340775,0:00:04,16.02928936481476,0:00:01,"{0: {'f1': 0.2285237698081735, 'precision': 0.132409793814433, 'accuracy': 0.9443675948758045, 'roc_auc_score': 0.889571992013893}, 1: {'f1': 0.9115217695646087, 'precision': 0.9015092075506531, 'accuracy': 0.9239790701870452, 'roc_auc_score': 0.9236889599399338}}",16.020903170108795,"{0: {'f1': 0.2285237698081735, 'precision': 0.132409793814433, 'accuracy': 0.9443675948758045, 'roc_auc_score': 0.889571992013893}, 1: {'f1': 0.9115217695646087, 'precision': 0.9015092075506531, 'accuracy': 0.9239790701870452, 'roc_auc_score': 0.9236889599399338}}",0:00:02,20211226_1849,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
58,60.81871047616005,0:00:04,15.89548733830452,0:00:01,"{0: {'f1': 0.2288888888888889, 'precision': 0.1327319587628866, 'accuracy': 0.9443475471622461, 'roc_auc_score': 0.8880673411999855}, 1: {'f1': 0.9112484432643279, 'precision': 0.8949093090875525, 'accuracy': 0.9242797858904191, 'roc_auc_score': 0.9248268461982365}}",15.88269454240799,"{0: {'f1': 0.2288888888888889, 'precision': 0.1327319587628866, 'accuracy': 0.9443475471622461, 'roc_auc_score': 0.8880673411999855}, 1: {'f1': 0.9112484432643279, 'precision': 0.8949093090875525, 'accuracy': 0.9242797858904191, 'roc_auc_score': 0.9248268461982365}}",0:00:02,20211226_1849,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
59,60.48527932167053,0:00:04,15.961332738399506,0:00:01,"{0: {'f1': 0.2289524868018894, 'precision': 0.1327319587628866, 'accuracy': 0.9443675948758045, 'roc_auc_score': 0.8889069285983392}, 1: {'f1': 0.9124587786795144, 'precision': 0.9003092260119075, 'accuracy': 0.9249614081514004, 'roc_auc_score': 0.92495864268869}}",15.950763940811157,"{0: {'f1': 0.2289524868018894, 'precision': 0.1327319587628866, 'accuracy': 0.9443675948758045, 'roc_auc_score': 0.8889069285983392}, 1: {'f1': 0.9124587786795144, 'precision': 0.9003092260119075, 'accuracy': 0.9249614081514004, 'roc_auc_score': 0.92495864268869}}",0:00:02,20211226_1849,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
60,60.234838783741,0:00:04,16.170950263738632,0:00:01,"{0: {'f1': 0.23006390664073353, 'precision': 0.1333762886597938, 'accuracy': 0.9444477857300375, 'roc_auc_score': 0.8909473792720058}, 1: {'f1': 0.9103951081843838, 'precision': 0.8932939493238565, 'accuracy': 0.9236182113429964, 'roc_auc_score': 0.9242582881049252}}",16.17765438556671,"{0: {'f1': 0.23006390664073353, 'precision': 0.1333762886597938, 'accuracy': 0.9444477857300375, 'roc_auc_score': 0.8909473792720058}, 1: {'f1': 0.9103951081843838, 'precision': 0.8932939493238565, 'accuracy': 0.9236182113429964, 'roc_auc_score': 0.9242582881049252}}",0:00:02,20211226_1849,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
61,60.17822685837746,0:00:04,16.3986077606678,0:00:01,"{0: {'f1': 0.2301081230939839, 'precision': 0.13369845360824742, 'accuracy': 0.9443274994486879, 'roc_auc_score': 0.885296125551362}, 1: {'f1': 0.9107314443741357, 'precision': 0.8967554345317764, 'accuracy': 0.9236382590565546, 'roc_auc_score': 0.92384442739503}}",16.40405359864235,"{0: {'f1': 0.2301081230939839, 'precision': 0.13369845360824742, 'accuracy': 0.9443274994486879, 'roc_auc_score': 0.885296125551362}, 1: {'f1': 0.9107314443741357, 'precision': 0.8967554345317764, 'accuracy': 0.9236382590565546, 'roc_auc_score': 0.92384442739503}}",0:00:02,20211226_1849,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
62,60.45607793331146,0:00:04,16.378183811903,0:00:01,"{0: {'f1': 0.2457487657707076, 'precision': 0.14432989690721648, 'accuracy': 0.9448687877147611, 'roc_auc_score': 0.8863683056052677}, 1: {'f1': 0.9101281212007856, 'precision': 0.8983246411593668, 'accuracy': 0.9229365890820151, 'roc_auc_score': 0.9228445301788448}}",16.381208032369614,"{0: {'f1': 0.2457487657707076, 'precision': 0.14432989690721648, 'accuracy': 0.9448687877147611, 'roc_auc_score': 0.8863683056052677}, 1: {'f1': 0.9101281212007856, 'precision': 0.8983246411593668, 'accuracy': 0.9229365890820151, 'roc_auc_score': 0.9228445301788448}}",0:00:02,20211226_1850,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
63,59.69570463895798,0:00:04,16.284787088632584,0:00:01,"{0: {'f1': 0.23986765922249795, 'precision': 0.1401417525773196, 'accuracy': 0.9447284537198533, 'roc_auc_score': 0.888832823782414}, 1: {'f1': 0.9112755029920369, 'precision': 0.8926016522822726, 'accuracy': 0.9245003107395602, 'roc_auc_score': 0.9253936244972301}}",16.288007378578186,"{0: {'f1': 0.23986765922249795, 'precision': 0.1401417525773196, 'accuracy': 0.9447284537198533, 'roc_auc_score': 0.888832823782414}, 1: {'f1': 0.9112755029920369, 'precision': 0.8926016522822726, 'accuracy': 0.9245003107395602, 'roc_auc_score': 0.9253936244972301}}",0:00:02,20211226_1850,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
64,59.572656482458115,0:00:04,16.255767911672592,0:00:01,"{0: {'f1': 0.23827909542195255, 'precision': 0.13917525773195877, 'accuracy': 0.9446282151520619, 'roc_auc_score': 0.8867261045220415}, 1: {'f1': 0.9110301891225185, 'precision': 0.8948631559514469, 'accuracy': 0.9240793087548365, 'roc_auc_score': 0.9245971672544507}}",16.254445165395737,"{0: {'f1': 0.23827909542195255, 'precision': 0.13917525773195877, 'accuracy': 0.9446282151520619, 'roc_auc_score': 0.8867261045220415}, 1: {'f1': 0.9110301891225185, 'precision': 0.8948631559514469, 'accuracy': 0.9240793087548365, 'roc_auc_score': 0.9245971672544507}}",0:00:02,20211226_1850,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
65,59.671695291996,0:00:04,16.580874174833298,0:00:01,"{0: {'f1': 0.24388904147212306, 'precision': 0.14304123711340205, 'accuracy': 0.9448086445740863, 'roc_auc_score': 0.8864541895818389}, 1: {'f1': 0.9089146370300306, 'precision': 0.8870171228134952, 'accuracy': 0.922776207373549, 'roc_auc_score': 0.9241256236740137}}",16.61775717139244,"{0: {'f1': 0.24388904147212306, 'precision': 0.14304123711340205, 'accuracy': 0.9448086445740863, 'roc_auc_score': 0.8864541895818389}, 1: {'f1': 0.9089146370300306, 'precision': 0.8870171228134952, 'accuracy': 0.922776207373549, 'roc_auc_score': 0.9241256236740137}}",0:00:02,20211226_1850,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
66,59.39418515563011,0:00:04,16.278121322393417,0:00:01,"{0: {'f1': 0.24904423812124524, 'precision': 0.14690721649484537, 'accuracy': 0.9448687877147611, 'roc_auc_score': 0.8817586900830798}, 1: {'f1': 0.9107718365522596, 'precision': 0.8934324087321733, 'accuracy': 0.9239590224734869, 'roc_auc_score': 0.9246419314146052}}",16.26558420062065,"{0: {'f1': 0.24904423812124524, 'precision': 0.14690721649484537, 'accuracy': 0.9448687877147611, 'roc_auc_score': 0.8817586900830798}, 1: {'f1': 0.9107718365522596, 'precision': 0.8934324087321733, 'accuracy': 0.9239590224734869, 'roc_auc_score': 0.9246419314146052}}",0:00:02,20211226_1850,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
67,59.437420129776,0:00:04,16.104280918836594,0:00:01,"{0: {'f1': 0.24808743169398909, 'precision': 0.14626288659793815, 'accuracy': 0.9448286922876445, 'roc_auc_score': 0.8814107355777822}, 1: {'f1': 0.9126122754491018, 'precision': 0.9003553791480131, 'accuracy': 0.9251017421463082, 'roc_auc_score': 0.9251159012052862}}",16.111999720335007,"{0: {'f1': 0.24808743169398909, 'precision': 0.14626288659793815, 'accuracy': 0.9448286922876445, 'roc_auc_score': 0.8814107355777822}, 1: {'f1': 0.9126122754491018, 'precision': 0.9003553791480131, 'accuracy': 0.9251017421463082, 'roc_auc_score': 0.9251159012052862}}",0:00:02,20211226_1850,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
68,59.39238952100277,0:00:05,16.67046892642975,0:00:01,"{0: {'f1': 0.2465078060805259, 'precision': 0.14497422680412372, 'accuracy': 0.9448487400012029, 'roc_auc_score': 0.884436266944068}, 1: {'f1': 0.9082415119269518, 'precision': 0.8883094106244519, 'accuracy': 0.9220344419718931, 'roc_auc_score': 0.9230562285406184}}",16.68512162566185,"{0: {'f1': 0.2465078060805259, 'precision': 0.14497422680412372, 'accuracy': 0.9448487400012029, 'roc_auc_score': 0.884436266944068}, 1: {'f1': 0.9082415119269518, 'precision': 0.8883094106244519, 'accuracy': 0.9220344419718931, 'roc_auc_score': 0.9230562285406184}}",0:00:02,20211226_1850,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
69,59.13446232676506,0:00:04,16.374980807304382,0:00:01,"{0: {'f1': 0.24348779819029337, 'precision': 0.14304123711340205, 'accuracy': 0.9446883582927367, 'roc_auc_score': 0.8818828695239894}, 1: {'f1': 0.9118055065716771, 'precision': 0.8949093090875525, 'accuracy': 0.9248010264429342, 'roc_auc_score': 0.9254403764341868}}",16.36040437221527,"{0: {'f1': 0.24348779819029337, 'precision': 0.14304123711340205, 'accuracy': 0.9446883582927367, 'roc_auc_score': 0.8818828695239894}, 1: {'f1': 0.9118055065716771, 'precision': 0.8949093090875525, 'accuracy': 0.9248010264429342, 'roc_auc_score': 0.9254403764341868}}",0:00:02,20211226_1850,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
70,59.01674008369446,0:00:04,16.642073810100555,0:00:01,"{0: {'f1': 0.24541221583127912, 'precision': 0.14432989690721648, 'accuracy': 0.9447685491469698, 'roc_auc_score': 0.882587843382817}, 1: {'f1': 0.9087226827430294, 'precision': 0.8904786080214151, 'accuracy': 0.9222950622481506, 'roc_auc_score': 0.923069354064753}}",16.633329808712006,"{0: {'f1': 0.24541221583127912, 'precision': 0.14432989690721648, 'accuracy': 0.9447685491469698, 'roc_auc_score': 0.882587843382817}, 1: {'f1': 0.9087226827430294, 'precision': 0.8904786080214151, 'accuracy': 0.9222950622481506, 'roc_auc_score': 0.923069354064753}}",0:00:02,20211226_1850,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
71,58.93050637841225,0:00:04,16.7510304749012,0:00:01,"{0: {'f1': 0.24299065420560748, 'precision': 0.14239690721649484, 'accuracy': 0.9447885968605281, 'roc_auc_score': 0.8868854202172508}, 1: {'f1': 0.9080280959788808, 'precision': 0.8890017076660359, 'accuracy': 0.9217738216956356, 'roc_auc_score': 0.9226515429909491}}",16.73677584528923,"{0: {'f1': 0.24299065420560748, 'precision': 0.14239690721649484, 'accuracy': 0.9447885968605281, 'roc_auc_score': 0.8868854202172508}, 1: {'f1': 0.9080280959788808, 'precision': 0.8890017076660359, 'accuracy': 0.9217738216956356, 'roc_auc_score': 0.9226515429909491}}",0:00:02,20211226_1851,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
72,59.14647099375725,0:00:04,16.506707340478897,0:00:01,"{0: {'f1': 0.2434065934065934, 'precision': 0.14271907216494845, 'accuracy': 0.9447885968605281, 'roc_auc_score': 0.8862830504988485}, 1: {'f1': 0.9100249865726361, 'precision': 0.8992938570175844, 'accuracy': 0.9227561596599908, 'roc_auc_score': 0.9225268044865766}}",16.50041750073433,"{0: {'f1': 0.2434065934065934, 'precision': 0.14271907216494845, 'accuracy': 0.9447885968605281, 'roc_auc_score': 0.8862830504988485}, 1: {'f1': 0.9100249865726361, 'precision': 0.8992938570175844, 'accuracy': 0.9227561596599908, 'roc_auc_score': 0.9225268044865766}}",0:00:02,20211226_1851,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
73,58.852752700448036,0:00:04,16.63683220744133,0:00:01,"{0: {'f1': 0.24224114254325732, 'precision': 0.14207474226804123, 'accuracy': 0.9446883582927367, 'roc_auc_score': 0.8836304946597685}, 1: {'f1': 0.9096420933894201, 'precision': 0.893247796187751, 'accuracy': 0.9229165413684569, 'roc_auc_score': 0.9234385278465083}}",16.644779205322266,"{0: {'f1': 0.24224114254325732, 'precision': 0.14207474226804123, 'accuracy': 0.9446883582927367, 'roc_auc_score': 0.8836304946597685}, 1: {'f1': 0.9096420933894201, 'precision': 0.893247796187751, 'accuracy': 0.9229165413684569, 'roc_auc_score': 0.9234385278465083}}",0:00:02,20211226_1851,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
